年度,月份,市場別,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
2019,02,國內上市,1101,台泥,水泥工業,5085162,9394240,4811678,-45.86936250298055,5.683755230503786,14479402,14429071,0.3488166355269858,-
2019,02,國內上市,1102,亞泥,水泥工業,3165899,7905737,3408539,-59.95441032252907,-7.118592452660803,11071636,10178525,8.774463883519468,-
2019,02,國內上市,1103,嘉泥,水泥工業,108448,177060,125590,-38.75070597537558,-13.649175889800144,285508,297684,-4.090243345292324,-
2019,02,國內上市,1104,環泥,水泥工業,270638,479518,268120,-43.56040857694602,0.9391317320602716,750157,728601,2.958546584481767,-
2019,02,國內上市,1108,幸福,水泥工業,168065,353189,197481,-52.41499593701956,-14.89561021060254,521254,517821,0.6629704086933516,-
2019,02,國內上市,1109,信大,水泥工業,149960,668892,182926,-77.58083517219521,-18.021495030777476,818852,658381,24.373577001766453,-
2019,02,國內上市,1110,東泥,水泥工業,82927,186293,97264,-55.48571336550488,-14.740294456325053,269220,250572,7.44217230975528,-
2019,02,國內上市,1201,味全,食品工業,1358770,1583493,1220516,-14.191600468079114,11.32750410482124,2942263,2521787,16.673731762436717,-
2019,02,國內上市,1203,味王,食品工業,443171,544108,452100,-18.550912686451955,-1.9750055297500555,987278,949760,3.950261118598383,-
2019,02,國內上市,1210,大成,食品工業,4971488,7176513,5485976,-30.725576613600506,-9.378240079796193,12148001,12139389,0.0709426149866356,-
2019,02,國內上市,1213,大飲,食品工業,39925,63426,42414,-37.05262825970422,-5.868345357664922,103351,114193,-9.494452374488803,-
2019,02,國內上市,1215,卜蜂,食品工業,1463626,1885469,1477686,-22.373372354570662,-0.9514876638203243,3349095,3245606,3.1885878939094887,-
2019,02,國內上市,1216,統一,食品工業,29826477,41144409,30250749,-27.507824939228072,-1.4025173393227388,70970886,68412717,3.739317939967214,-
2019,02,國內上市,1217,愛之味,食品工業,303197,379511,290269,-20.108508053785,4.453799751265206,682708,664003,2.8170053448553696,-
2019,02,國內上市,1218,泰山,食品工業,467918,706484,524076,-33.76806834974324,-10.71562139842313,1174402,1211801,-3.0862328055514063,-
2019,02,國內上市,1219,福壽,食品工業,715431,1199814,808692,-40.371507583675466,-11.532326275021887,1915246,1817218,5.3943995712127,-
2019,02,國內上市,1220,台榮,食品工業,143511,261737,129527,-45.16976965427127,10.796204652311872,405248,369538,9.66341756463476,-
2019,02,國內上市,1225,福懋油,食品工業,633413,964100,788933,-34.30007260657608,-19.71270057153142,1597513,1820183,-12.233385324442652,-
2019,02,國內上市,1227,佳格,食品工業,1388035,4362134,1996808,-68.1799091912353,-30.48730774315808,5750169,5976890,-3.7932938367612583,-
2019,02,國內上市,1229,聯華,食品工業,314549,493179,331407,-36.22011480618599,-5.086796597537167,807728,775448,4.1627549493969935,-
2019,02,國內上市,1231,聯華食,食品工業,572959,913458,583338,-37.27582439477239,-1.7792429089138715,1486417,1389858,6.947400381909519,-
2019,02,國內上市,1232,大統益,食品工業,1101574,1620137,1215211,-32.00735493356426,-9.35121555022132,2721711,2615638,4.055339462112112,-
2019,02,國內上市,1233,天仁,食品工業,161835,226345,191007,-28.500740020764763,-15.27273869544048,388180,388970,-0.2031004961822248,-
2019,02,國內上市,1234,黑松,食品工業,611984,989413,756264,-38.14675974542481,-19.07799392804629,1601397,1637391,-2.1982531967013377,-
2019,02,國內上市,1235,興泰,食品工業,1114,1752,1394,-36.41552511415525,-20.086083213773318,2866,3493,-17.950186086458633,-
2019,02,國內上市,1236,宏亞,食品工業,78912,326947,157336,-75.86397795361327,-49.84491788274775,405860,428245,-5.22714801106843,-
2019,02,國內上市,1256,鮮活果汁-KY,食品工業,140144,251025,94682,-44.17129767951399,48.0154622842779,391169,404726,-3.34967360634108,-
2019,02,國內上市,1301,台塑,塑膠工業,14815825,19500909,14112249,-24.02495186250036,4.985569628200296,34316734,33269000,3.149280110613484,-
2019,02,國內上市,1303,南亞,塑膠工業,20957969,24994873,23999666,-16.150928232361892,-12.673913878634812,45952842,53160869,-13.5588961121008,-
2019,02,國內上市,1304,台聚,塑膠工業,3725362,5004581,3891148,-25.56096104748829,-4.260593531780338,8729943,9437950,-7.50170323004466,-
2019,02,國內上市,1305,華夏,塑膠工業,881123,1193236,1191222,-26.156854134471303,-26.03200746796147,2074359,2742423,-24.3603557875645,-
2019,02,國內上市,1307,三芳,塑膠工業,692269,910675,598839,-23.982869849287617,15.601856258526915,1602944,1381235,16.05150463172451,-
2019,02,國內上市,1308,亞聚,塑膠工業,477215,620182,397145,-23.052426545755925,20.161402006823703,1097396,835824,31.29510518960929,-
2019,02,國內上市,1309,台達化,塑膠工業,1250603,1746564,1189933,-28.396382840823467,5.098606392124599,2997167,3127104,-4.155186396103232,-
2019,02,國內上市,1310,台苯,塑膠工業,848455,1117957,1312915,-24.10665168696113,-35.37624294032744,1966412,2671630,-26.396544431676546,-
2019,02,國內上市,1312,國喬,塑膠工業,1454364,1904635,1867306,-23.640802568471123,-22.114318702987084,3359000,4217818,-20.36166567642321,-
2019,02,國內上市,1313,聯成,塑膠工業,3228374,5939881,2594276,-45.64918051388572,24.44219504786692,9187954,8042090,14.248335942522404,-
2019,02,國內上市,1314,中石化,塑膠工業,2702854,2567786,2923021,5.260095662177456,-7.532173049731767,5270640,6214130,-15.18297814818808,-
2019,02,國內上市,1315,達新,塑膠工業,131022,192157,166222,-31.815130336131396,-21.1764988990627,323179,373662,-13.51033822010266,-
2019,02,國內上市,1316,上曜,建材營造,34224,51667,216878,-33.7604273520816,-84.21969955458829,85891,390256,-77.99111352548071,減少房地收入
2019,02,國內上市,1319,東陽,汽車工業,1415045,1921791,1752953,-26.368424037785587,-19.27650085313183,3336836,3976969,-16.096001754099667,-
2019,02,國內上市,1321,大洋,塑膠工業,249105,435535,310012,-42.80482624817753,-19.646658839012684,684678,773058,-11.432518646725084,-
2019,02,國內上市,1323,永裕,塑膠工業,236013,307775,234815,-23.316383721874747,0.5101888720907949,543788,520563,4.461515705111581,-
2019,02,國內上市,1324,地球,塑膠工業,83062,99191,66470,-16.26054783196056,24.9616368286445,182253,154278,18.132851086998794,-
2019,02,國內上市,1325,恆大,塑膠工業,45720,81517,65751,-43.91353950709668,-30.46493589451111,127237,146871,-13.36819385719441,-
2019,02,國內上市,1326,台化,塑膠工業,27572409,31787788,29988599,-13.261001363165,-8.057028606104607,59360197,63798236,-6.956366317087514,-
2019,02,國內上市,1337,再生-KY,塑膠工業,73286,131561,62316,-44.29504184370748,17.603825662751138,204847,219659,-6.743179200488029,-
2019,02,國內上市,1338,廣華-KY,汽車工業,376770,649105,513613,-41.95546175118047,-26.643211912471063,1028581,1266842,-18.80747559679897,-
2019,02,國內上市,1339,昭輝,汽車工業,155473,247724,179581,-37.23942775023817,-13.424582778801769,403231,457399,-11.842614435099334,-
2019,02,國內上市,1340,勝悅-KY,塑膠工業,31486,101253,91653,-68.9036374230887,-65.64651457126335,132740,308756,-57.00812291906878,2月份營收下滑係因春節假期工廠停工三個星期，及中美貿易爭端和中國大陸經濟持續低迷，導致下游客戶訂單減少所致。
2019,02,國內上市,1341,富林-KY,塑膠工業,152724,252723,154081,-39.568618606141904,-0.8807056028971775,405447,402233,0.7990393627574067,-
2019,02,國內上市,1402,遠東新,紡織纖維,17985769,21454753,15829489,-16.168836807396477,13.621917927988704,39440522,34647122,13.83491535025622,-
2019,02,國內上市,1409,新纖,紡織纖維,2842997,3471998,2500606,-18.116398684561453,13.69232098139411,6314994,5592336,12.922292222784897,-
2019,02,國內上市,1410,南染,紡織纖維,25652,37375,31637,-31.36588628762542,-18.917722919366565,63027,75729,-16.772966763063028,-
2019,02,國內上市,1413,宏洲,紡織纖維,241280,330573,238698,-27.01158291814516,1.081701564319768,571853,606470,-5.707949280261183,-
2019,02,國內上市,1414,東和,紡織纖維,65962,67103,71226,-1.7003710713380922,-7.390559627102463,133065,142110,-6.36478784040532,-
2019,02,國內上市,1416,廣豐,其他,18951,18583,19525,1.98030457945434,-2.939820742637644,37534,39400,-4.736040609137056,-
2019,02,國內上市,1417,嘉裕,紡織纖維,119313,157899,158076,-24.437140197214674,-24.52174903211113,277417,333682,-16.86186249183354,-
2019,02,國內上市,1418,東華,紡織纖維,27041,11785,49401,129.4526941026729,-45.262241655027225,38826,87701,-55.72912509549492,配合客戶生產線出貨
2019,02,國內上市,1419,新紡,紡織纖維,123598,125881,100745,-1.813617622993144,22.684004168941385,249479,210162,18.70794910592781,-
2019,02,國內上市,1423,利華,紡織纖維,31127,42073,51334,-26.016685285099708,-39.36377449643511,73200,127112,-42.41299011895022,-
2019,02,國內上市,1432,大魯閣,運動休閒,109804,91221,79779,20.371405707019218,37.63521728775743,201025,144534,39.08492119501294,-
2019,02,國內上市,1434,福懋,紡織纖維,3412786,3887745,2956909,-12.216824920358716,15.417349671565814,7300531,6531306,11.777506673244218,-
2019,02,國內上市,1435,中福,其他,1810,1799,2848,0.6114508060033352,-36.44662921348315,3609,5875,-38.57021276595745,-
2019,02,國內上市,1436,華友聯,建材營造,87388,273254,180738,-68.01949834220176,-51.64934878110856,360642,510644,-29.37506364512263,2月營收較去年減少之原因，係今年可售成屋較去年減少
2019,02,國內上市,1437,勤益控,其他,41382,107333,37505,-61.44522187957106,10.337288361551794,148715,132200,12.492435703479575,-
2019,02,國內上市,1438,三地開發,建材營造,1,2,1,-50.0,0.0,3,1,200.0,"108年累計銷售商品3仟元,107年累計銷售商品1仟元,故營收變化大。"
2019,02,國內上市,1439,雋揚,建材營造,26367,22506,20871,17.15542521994135,26.333189593215465,48873,43078,13.452342262872,-
2019,02,國內上市,1440,南紡,紡織纖維,1513609,2034326,1619825,-25.59653664161988,-6.557251554951924,3547935,3757266,-5.571364923324566,-
2019,02,國內上市,1441,大東,紡織纖維,73105,148439,106841,-50.75081346546393,-31.57589314963357,221544,266210,-16.778483152398483,-
2019,02,國內上市,1442,名軒,建材營造,47250,74621,106163,-36.68002304981172,-55.49296835997475,121871,378754,-67.82317810504972,本月認收4戶，去年同期認收9戶；本年累計認收6戶，去年累計認收36戶，故兩期差異大。
2019,02,國內上市,1443,立益物流,其他,41416,80328,85477,-48.44139029977094,-51.54719983153363,121744,180119,-32.40912951992849,"營收比去年同期衰退51.55%主要為昆山立益公司停止生產,本公司外銷金額減少及子公司營業額亦減少所致"
2019,02,國內上市,1444,力麗,紡織纖維,887659,1185284,675589,-25.110015827430388,31.39038675881342,2072943,1731974,19.686727398910147,-
2019,02,國內上市,1445,大宇,紡織纖維,87622,164017,103048,-46.577488918831584,-14.969722847605,251639,243720,3.24922041687182,-
2019,02,國內上市,1446,宏和,紡織纖維,21639,36057,16297,-39.98668774440469,32.779039086948515,57696,57469,0.3949955628251753,-
2019,02,國內上市,1447,力鵬,紡織纖維,1143378,1262287,1289730,-9.420123949624768,-11.34749133539578,2405665,2930500,-17.909401126087698,-
2019,02,國內上市,1449,佳和,紡織纖維,163907,199479,174490,-17.832453541475545,-6.065104017422202,363386,362716,0.1847175200432294,-
2019,02,國內上市,1451,年興,紡織纖維,533848,841714,542171,-36.57608166194218,-1.5351245271325835,1375562,1141624,20.49168552868545,-
2019,02,國內上市,1452,宏益,紡織纖維,140035,205151,125426,-31.74052283440003,11.64750530193102,345186,321763,7.279581555368392,-
2019,02,國內上市,1453,大將,建材營造,74,125,62,-40.8,19.35483870967742,199,1049,-81.02955195424214,本年營收減少，係因紗支產品及建案餘屋銷售減少所致。
2019,02,國內上市,1454,台富,紡織纖維,135856,170512,113640,-20.32466923149104,19.54945441745864,306368,282735,8.358710453251277,-
2019,02,國內上市,1455,集盛,紡織纖維,1064006,1331476,1176670,-20.08823290844146,-9.574817068506889,2395481,2637491,-9.175765907826795,-
2019,02,國內上市,1456,怡華,建材營造,79414,59570,22563,33.31206983380896,251.9656074103621,138984,48705,185.3587927317524,因本期認列建設收入而去年同期無建設收入所致
2019,02,國內上市,1457,宜進,紡織纖維,373380,522335,386352,-28.517139383728832,-3.3575599453348244,895715,949190,-5.633750882331251,-
