年度,月份,市場別,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
2025,02,國內上市,1101,台泥,水泥工業,9123490,12213350,4798581,-25.299037528605997,90.12891519388752,21336840,12036511,77.2676484074164,2024/3/6起併入OYAK及Cimpor，以致營收較去年同期增加。
2025,02,國內上市,1102,亞泥,水泥工業,4184371,5877674,3599986,-28.80906630752233,16.232979794921423,10062045,10090552,-0.28251179915628,-
2025,02,國內上市,1103,嘉泥,水泥工業,218169,268003,201295,-18.59456797125405,8.382721875853846,486172,444255,9.435346816580568,-
2025,02,國內上市,1104,環泥,水泥工業,538636,687804,477355,-21.687573785555188,12.837615611023242,1226440,1158116,5.899581734472195,-
2025,02,國內上市,1108,幸福,水泥工業,356169,448229,286337,-20.538608613008083,24.38804625319117,804398,743486,8.192756823934815,-
2025,02,國內上市,1109,信大,水泥工業,238647,304555,226768,-21.64075454351431,5.2383934241162775,543202,693330,-21.65318102490877,-
2025,02,國內上市,1110,東泥,水泥工業,228781,236789,175185,-3.3819138557956663,30.59394354539487,465570,355724,30.879558309250992,-
2025,02,國內上市,1201,味全,食品工業,1529280,1913014,1730379,-20.059131820258504,-11.621673633348532,3442294,3552846,-3.11164626893482,-
2025,02,國內上市,1203,味王,食品工業,470623,540262,472834,-12.889857143385989,-0.4676059674219705,1010885,1033777,-2.214404073605816,-
2025,02,國內上市,1210,大成,食品工業,8087375,8684590,7242006,-6.876720720264284,11.67313310704244,16771965,16716391,0.3324521423314398,-
2025,02,國內上市,1213,大飲,食品工業,24067,22379,14504,7.542785647258591,65.93353557639271,46447,25421,82.71114432949136,"113年2月因產能不足,恢復產能後及積極推展業務,致使114年2月營收成長"
2025,02,國內上市,1215,卜蜂,食品工業,2030712,2331017,2030911,-12.883003427259432,-0.0097985583809433,4361729,4535808,-3.8378829086239983,-
2025,02,國內上市,1216,統一,食品工業,47574945,65755516,47898965,-27.648739004648675,-0.6764655561972999,113330461,106566178,6.347495168682881,-
2025,02,國內上市,1217,愛之味,食品工業,313901,469134,323591,-33.08926660612959,-2.9945208612106025,783035,786176,-0.399528858677955,-
2025,02,國內上市,1218,泰山,食品工業,786116,887717,787943,-11.445201567616706,-0.2318695641689817,1673833,1890797,-11.474737901530412,-
2025,02,國內上市,1219,福壽,食品工業,1162280,1178879,1036305,-1.4080325461731018,12.15617023945653,2341159,2368329,-1.1472223664870886,-
2025,02,國內上市,1220,台榮,食品工業,270707,218906,189790,23.66358162864426,42.63501765108804,489613,478685,2.2829209187670387,-
2025,02,國內上市,1225,福懋油,食品工業,1068503,1090255,909256,-1.995129579777208,17.513989459514153,2158758,2192651,-1.5457544315077958,-
2025,02,國內上市,1227,佳格,食品工業,1605125,3268631,1318295,-50.89304972020396,21.75764908461308,4873756,4727720,3.088930816545819,-
2025,02,國內上市,1229,聯華,食品工業,789043,864201,786464,-8.696819374196512,0.3279234650282784,1653244,1848096,-10.54339168528042,-
2025,02,國內上市,1231,聯華食,食品工業,834848,1289469,884138,-35.25645052343251,-5.574921562018599,2124317,1997316,6.358583218679468,-
2025,02,國內上市,1232,大統益,食品工業,1633429,1828340,1595396,-10.660544537668049,2.3839222362347656,3461769,3714653,-6.807742203645939,-
2025,02,國內上市,1233,天仁,食品工業,161766,220238,184141,-26.54946012949627,-12.15101471155256,382004,392155,-2.5885172954571534,-
2025,02,國內上市,1234,黑松,食品工業,777480,842531,920491,-7.720902851052365,-15.536382213405671,1620011,1988695,-18.53899165030334,-
2025,02,國內上市,1235,興泰,食品工業,1746,8607,2152,-79.71418612757058,-18.866171003717472,10353,7587,36.45709766706208,-
2025,02,國內上市,1236,宏亞,食品工業,87822,295078,98637,-70.23769986240926,-10.964445390674898,382900,443237,-13.612807595033807,-
2025,02,國內上市,1256,鮮活果汁-KY,食品工業,179442,328850,201498,-45.43348031017181,-10.946014352499777,508292,627739,-19.028131118187652,-
2025,02,國內上市,1301,台塑,塑膠工業,16129819,13980022,12932676,15.377636744777655,24.72143429557812,30109841,30448890,-1.1135020028644722,-
2025,02,國內上市,1303,南亞,塑膠工業,22080604,20458289,16711275,7.929866471238137,32.12997811357901,42538893,37104227,14.647026604273416,-
2025,02,國內上市,1304,台聚,塑膠工業,4165011,3685781,3572913,13.002128992471338,16.57185607374151,7850792,7938514,-1.1050178912577342,-
2025,02,國內上市,1305,華夏,塑膠工業,850423,775346,854801,9.683031833529803,-0.512165989511009,1625769,1923367,-15.47276208856656,-
2025,02,國內上市,1307,三芳,塑膠工業,949002,959988,670344,-1.1443893048663107,41.56940317210268,1908990,1669490,14.345698386932536,-
2025,02,國內上市,1308,亞聚,塑膠工業,532521,437450,496084,21.732998056920792,7.344925456172745,969971,1074967,-9.767369602973858,-
2025,02,國內上市,1309,台達化,塑膠工業,1445653,1285028,1084150,12.499727632394002,33.34437116635152,2730681,2431811,12.29001760416414,-
2025,02,國內上市,1310,台苯,塑膠工業,720506,877555,700220,-17.89620023816171,2.897089486161492,1598061,1588293,0.614999877226683,-
2025,02,國內上市,1312,國喬,塑膠工業,1791123,1259065,1082954,42.25818365215458,65.39234353444375,3050187,2338599,30.427961356350533,泉州國亨公司本月開始投產銷售
2025,02,國內上市,1313,聯成,塑膠工業,4286677,4384870,3405651,-2.2393594336890263,25.869532726635818,8670693,10469974,-17.185152513272715,-
2025,02,國內上市,1314,中石化,塑膠工業,2043929,2375622,2547610,-13.962364382885829,-19.770726288560653,4419551,5462327,-19.090325423578637,-
2025,02,國內上市,1315,達新,塑膠工業,184467,202243,167017,-8.78942658089526,10.44803822365388,386710,324396,19.209238091715065,-
2025,02,國內上市,1316,上曜,建材營造,249447,215458,55282,15.775232295853485,351.2264389855649,464905,134499,245.65684503230509,主因子公司營收上升，致本月及本年度營收較去年同期增加。
2025,02,國內上市,1319,東陽,汽車工業,2508735,2230027,1604176,12.4979652712725,56.3877654322219,4738762,3892565,21.738802049548305,增加56.39%，主因旺季效應及擴廠提升出貨量能，滿足訂單需求，及去年2月遇春節連假工作天數較少所致。
2025,02,國內上市,1321,大洋,塑膠工業,304849,326211,257242,-6.5485222754597485,18.50669797311481,631084,670102,-5.8226956493190585,-
2025,02,國內上市,1323,永裕,塑膠工業,143000,189115,221573,-24.384633688496415,-35.46145062800973,332115,499954,-33.570888521744,本月營收較去年同期減少主要係去年7月份精奕公司董事會暨營運團隊重組下，其已非本公司合併財務報告之子公司。
2025,02,國內上市,1324,地球,塑膠工業,62235,54847,49972,13.470198916987256,24.53974225566317,117082,122834,-4.682742563133986,-
2025,02,國內上市,1325,恆大,塑膠工業,23183,29223,26501,-20.668651404715465,-12.520282253499868,52406,71959,-27.172417626704096,-
2025,02,國內上市,1326,台化,塑膠工業,27143490,24019167,25679379,13.00762428605455,5.701504697601917,51162657,53864779,-5.016491388556519,-
2025,02,國內上市,1337,再生-KY,塑膠工業,61049,75613,88666,-19.261238146879503,-31.147226670877224,136662,177168,-22.863045245191007,-
2025,02,國內上市,1338,廣華-KY,汽車工業,387589,451076,326033,-14.074568365419577,18.880297393208664,839610,774428,8.416792781252743,-
2025,02,國內上市,1339,昭輝,汽車工業,155805,156019,124332,-0.1371627814561047,25.313676286072774,311823,336138,-7.233636185138247,-
2025,02,國內上市,1340,勝悅-KY,塑膠工業,15979,16514,12923,-3.2396754269105004,23.647759808094097,32492,41471,-21.65127438450966,-
2025,02,國內上市,1341,富林-KY,塑膠工業,187099,234302,135136,-20.14622154313664,38.45237390480701,421401,337999,24.675220932606308,-
2025,02,國內上市,1342,八貫,其他,242393,251990,212845,-3.808484463669193,13.88240268740163,494383,392782,25.86702038280777,-
2025,02,國內上市,1402,遠東新,紡織纖維,19649054,22045002,19485883,-10.868440837519543,0.8373805795713748,41694056,42553445,-2.019552118518254,-
2025,02,國內上市,1409,新纖,紡織纖維,3391760,3387023,3162232,0.1398573319401728,7.258417472215827,6778783,6825475,-0.6840842578721628,-
2025,02,國內上市,1410,南染,紡織纖維,19688,11987,17180,64.24459831484108,14.59837019790454,31675,35959,-11.91356823048472,-
2025,02,國內上市,1413,宏洲,紡織纖維,178124,196446,167218,-9.326736100505991,6.5220251408341205,374570,400131,-6.388157878294859,-
2025,02,國內上市,1414,東和,紡織纖維,40915,39790,38876,2.8273435536566978,5.244881160613232,80705,85695,-5.822976836454869,-
2025,02,國內上市,1416,廣豐,其他,28146,27420,21801,2.647702407002188,29.10416953350764,55566,52231,6.385096973061975,-
2025,02,國內上市,1417,嘉裕,紡織纖維,16382,19960,67449,-17.925851703406813,-75.71201945173391,36342,164090,-77.85239807422755,因結束國軍服裝供售業務，致使營收減少
2025,02,國內上市,1418,東華,紡織纖維,1312,679,970,93.22533136966126,35.25773195876289,1991,1253,58.89864325618515,配合客戶生產線出貨。
2025,02,國內上市,1419,新紡,紡織纖維,330627,337096,275048,-1.9190379001827371,20.20701841133184,667723,537303,24.273082413461307,-
2025,02,國內上市,1423,利華,紡織纖維,11062,6712,15335,64.80929678188319,-27.864362569285948,17774,27692,-35.8153979488661,-
2025,02,國內上市,1432,大魯閣,運動休閒,107937,122375,120655,-11.798161389172623,-10.54079814346691,230312,223413,3.0880029362660184,-
2025,02,國內上市,1434,福懋,紡織纖維,2564073,2308607,2163422,11.065807216213068,18.519318006380637,4872680,4540612,7.313287283740606,-
2025,02,國內上市,1435,中福,其他,499,498,1026,0.2008032128514056,-51.364522417154,997,1630,-38.83435582822086,113年11月起中壢廠已無租金收入
2025,02,國內上市,1436,華友聯,建材營造,76186,145745,15230,-47.726508628083295,400.236375574524,221931,17693,1154.3435256881253,本月及累計營收較去年同期增加，係今年交屋數量較去年同期增加所致。
2025,02,國內上市,1437,勤益控,其他,67989,55320,63299,22.901301518438174,7.409279767452882,123309,116620,5.735722860572801,-
2025,02,國內上市,1438,三地開發,建材營造,0,0,0,,,0,0,,114年因未有完工交屋，故營收為零。
2025,02,國內上市,1439,雋揚,建材營造,4266,4195,12245,1.6924910607866508,-65.16129032258064,8461,18194,-53.49565790920084,係本公司之重要子公司漢霖開發投資建案於去年同期交屋認列所致。
2025,02,國內上市,1440,南紡,紡織纖維,1418665,1314202,1260732,7.948778041731789,12.527087438091522,2732867,2715543,0.6379571231241781,-
2025,02,國內上市,1441,大東,紡織纖維,108493,134774,57190,-19.500051938801253,89.7062423500612,243267,140420,73.24241561031192,"市場回溫, 客戶需求增加, 較去年同成長。"
2025,02,國內上市,1442,名軒,建材營造,473261,339047,263257,39.585662164832605,79.77147806136209,812308,1167621,-30.430507844583133,本月認收41戶，去年同期認收24戶，故兩期差異大。
2025,02,國內上市,1443,立益物流,其他,82805,85271,62322,-2.8919562336550526,32.86640351721704,168076,140859,19.322159038471096,-
2025,02,國內上市,1444,力麗,紡織纖維,583534,631626,520525,-7.6139994237096,12.104894097305603,1215160,1246431,-2.508843249245245,-
2025,02,國內上市,1445,大宇,紡織纖維,50509,79857,58832,-36.75069186170279,-14.147062822953494,130366,156807,-16.862129879405895,-
2025,02,國內上市,1446,宏和,紡織纖維,10852,143087,467749,-92.4158029730164,-97.67995228210002,153938,515119,-70.11603144127862,本月營建無認列收入
2025,02,國內上市,1447,力鵬,紡織纖維,1714781,2368662,1892901,-27.605500489305776,-9.409895182051253,4083443,6612745,-38.2488966382342,-
2025,02,國內上市,1449,佳和,紡織纖維,232350,207114,191976,12.184593991714708,21.030753844230528,439464,623543,-29.52146042855104,-
2025,02,國內上市,1451,年興,紡織纖維,438156,458452,522817,-4.427071972638357,-16.193237786835546,896608,1059304,-15.358763867596082,本年累計營收較去年累計營收滅少15.36%，主係後龍關廠影響。
2025,02,國內上市,1452,宏益,紡織纖維,129933,105403,83274,23.27258237431572,56.03069385402407,235336,196194,19.95066108035924,因上期適逢農曆春節工作日減少，致本期營業收入淨額較去年同期增加。
2025,02,國內上市,1453,大將,建材營造,124,124,115,0.0,7.826086956521739,248,230,7.826086956521739,-
2025,02,國內上市,1454,台富,紡織纖維,136416,117467,109876,16.13133901436148,24.15450143798464,253883,234214,8.397875447240558,-
2025,02,國內上市,1455,集盛,紡織纖維,641314,547969,643874,17.034722767163835,-0.3975933179473002,1189284,1448720,-17.90794632503175,-
2025,02,國內上市,1456,怡華,建材營造,65210,33446,167636,94.97099802666986,-61.10024099835358,98656,202121,-51.18963393214956,本月認列建設收入較去年本月減少所致
2025,02,國內上市,1457,宜進,紡織纖維,254736,284681,245218,-10.518791208405196,3.8814442659184887,539417,565118,-4.547899730675717,-
