年度,月份,市場別,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
2022,04,國內上市,1101,台泥,水泥工業,8319342,9971650,9672128,-16.57005610906921,-13.98643607694191,31264956,31709780,-1.40279749654523,"以上營收不包含停業部門營收:111年4月 0 仟元暨110年4月1,293,852仟元；111年1-4月 0 仟元暨110年1-4月3,536,377仟元"
2022,04,國內上市,1102,亞泥,水泥工業,8710220,8160414,7840099,6.737476799583943,11.098341997977322,28392036,25733240,10.332146282395843,-
2022,04,國內上市,1103,嘉泥,水泥工業,168089,220463,185227,-23.756367281584662,-9.252430801125106,680665,729754,-6.726787383145553,-
2022,04,國內上市,1104,環泥,水泥工業,638493,591593,523569,7.927747623788652,21.950115457561463,2170746,1964066,10.523067962074592,-
2022,04,國內上市,1108,幸福,水泥工業,335518,345612,345563,-2.9206161823084846,-2.9068505598110908,1216429,1391516,-12.582464017661314,-
2022,04,國內上市,1109,信大,水泥工業,519822,490643,766026,5.947093915535328,-32.14042343210283,1759006,2578377,-31.77855682082178,-
2022,04,國內上市,1110,東泥,水泥工業,114127,178972,143902,-36.23192454685649,-20.69116482050284,557348,531244,4.913749614113288,-
2022,04,國內上市,1201,味全,食品工業,1495139,1589975,1567125,-5.964622085252913,-4.593507218632847,6045804,5936813,1.835850312280343,-
2022,04,國內上市,1203,味王,食品工業,516050,517118,470972,-0.2065292641137999,9.571269629617047,2050946,1958964,4.695441059662148,-
2022,04,國內上市,1210,大成,食品工業,9182352,8558697,9053195,7.286798446071873,1.4266455102314708,35214325,31425523,12.05644851161268,-
2022,04,國內上市,1213,大飲,食品工業,26326,30575,31631,-13.896974652493869,-16.771521608548575,127254,133897,-4.9612762048440215,-
2022,04,國內上市,1215,卜蜂,食品工業,2192046,2477639,1997700,-11.526820493219551,9.728487760925065,9391460,7716685,21.70329616927476,-
2022,04,國內上市,1216,統一,食品工業,42977511,42112136,38356552,2.054930198743659,12.04737850263496,167252328,153784713,8.757447172268677,-
2022,04,國內上市,1217,愛之味,食品工業,301579,385888,273615,-21.848049174890125,10.22019991594028,1443167,1369454,5.382656153474304,-
2022,04,國內上市,1218,泰山,食品工業,912408,927607,810520,-1.6385171737600084,12.57069535606771,3563089,3085012,15.496763059592636,-
2022,04,國內上市,1219,福壽,食品工業,1479641,1651054,1240389,-10.382034748712035,19.28846515085187,5694544,4958447,14.845313462057778,-
2022,04,國內上市,1220,台榮,食品工業,248582,285720,262030,-12.998040039199216,-5.132236766782429,1065072,970790,9.711884135600902,-
2022,04,國內上市,1225,福懋油,食品工業,1219664,1279502,1020599,-4.676663264301268,19.504722226849136,4725526,4116138,14.804848622665226,-
2022,04,國內上市,1227,佳格,食品工業,2157826,2249275,2337076,-4.065710062131132,-7.669840433088184,8888281,10601692,-16.161674947734756,-
2022,04,國內上市,1229,聯華,食品工業,879141,1081223,724446,-18.69013145299351,21.35355844327941,3477708,2949739,17.898837829380838,-
2022,04,國內上市,1231,聯華食,食品工業,811880,810325,695795,0.1918983124055163,16.68379335867605,3336212,3069348,8.69448495250457,-
