年度,月份,市場別,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
2022,10,國內上市,1101,台泥,水泥工業,11368096,10404901,9565047,9.257127963062793,18.85039352132823,90710057,86470663,4.902696305219726,"以上營收不包含停業部門營收:111年10月 0 仟元暨110年10月 0 仟元；111年1-10月 0 仟元暨110年1-10月8,113,370仟元"
2022,10,國內上市,1102,亞泥,水泥工業,7601097,6994078,9454594,8.679042469929561,-19.60419453230884,73697894,71943209,2.4389862843065564,-
2022,10,國內上市,1103,嘉泥,水泥工業,209429,205264,193141,2.029094239613376,8.433217183301318,1803252,1848365,-2.4406975894912533,-
2022,10,國內上市,1104,環泥,水泥工業,634981,597159,558944,6.333656530337816,13.60368838380947,5698929,4917168,15.898602610282992,-
2022,10,國內上市,1108,幸福,水泥工業,401202,346635,276724,15.741918732961183,44.98272647114092,3347381,3181740,5.205987918560284,-
2022,10,國內上市,1109,信大,水泥工業,527209,634886,660615,-16.960052670873196,-20.19421296821901,5202650,5818724,-10.587785225764272,-
2022,10,國內上市,1110,東泥,水泥工業,197515,157462,151364,25.436613278124245,30.490076900716154,1428523,1495023,-4.4480921029308575,-
2022,10,國內上市,1201,味全,食品工業,1719108,1834655,1709407,-6.298023334087335,0.5675067435666287,16933521,16565280,2.222968763582626,-
2022,10,國內上市,1203,味王,食品工業,534997,523146,441364,2.2653331957044496,21.21446243916586,5231391,4921075,6.305857968025279,-
2022,10,國內上市,1210,大成,食品工業,10031178,9702507,8186264,3.38748531693922,22.53670294532402,92807833,83517527,11.12378004200244,-
2022,10,國內上市,1213,大飲,食品工業,30818,31847,27981,-3.2310735705089964,10.13902290840213,328870,362288,-9.224153159916971,-
2022,10,國內上市,1215,卜蜂,食品工業,2364883,2418414,2086329,-2.2134754429969394,13.351393763879043,23615890,20148014,17.21199915783263,-
2022,10,國內上市,1216,統一,食品工業,42927337,45815778,39134900,-6.304467862577822,9.690677630452614,439427488,396850722,10.728660334905475,-
2022,10,國內上市,1217,愛之味,食品工業,316358,465279,305710,-32.00681741492739,3.483039481861895,4160219,4089864,1.720228349891341,-
2022,10,國內上市,1218,泰山,食品工業,845561,1063747,829908,-20.511080172259007,1.8861126775498007,9329439,8284002,12.6199510816149,-
2022,10,國內上市,1219,福壽,食品工業,1443910,1486102,1209578,-2.839105256570545,19.37303753871185,14087578,11992819,17.46677741071553,-
2022,10,國內上市,1220,台榮,食品工業,334007,294321,280906,13.483917219634344,18.903476607833227,2888952,2569871,12.416226339765691,-
