年度,月份,市場別,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
2018,07,國內上市,1101,台泥,水泥工業,11013654,10757628,8034396,2.379948442165875,37.08129397654783,68513898,53928247,27.046402973195104,-
2018,07,國內上市,1102,亞泥,水泥工業,7021279,7549925,5252149,-7.002003331158919,33.68392633186911,46031514,34064298,35.13125677799084,-
2018,07,國內上市,1103,嘉泥,水泥工業,154429,172927,153905,-10.696999311848352,0.3404697703128553,1155356,1212790,-4.735692081893816,-
2018,07,國內上市,1104,環泥,水泥工業,350896,337575,357742,3.946086054950752,-1.9136696278323484,2665751,2517506,5.888565906099132,-
2018,07,國內上市,1108,幸福,水泥工業,264328,276298,270234,-4.332278916242608,-2.1855132958843075,1948573,2032226,-4.116323676598961,-
2018,07,國內上市,1109,信大,水泥工業,618024,577408,417078,7.034194191975172,48.17947722008833,3427582,2734890,25.327965658582247,-
2018,07,國內上市,1110,東泥,水泥工業,157245,119405,113787,31.690465223399357,38.19241213846925,949440,798302,18.93243409135891,-
2018,07,國內上市,1201,味全,食品工業,1899582,1720797,1745969,10.389662464544044,8.79815162812169,10714685,9698698,10.475498876240914,-
2018,07,國內上市,1203,味王,食品工業,476840,498245,514755,-4.296079238125822,-7.365639964643374,3439660,3539005,-2.8071449461077336,-
2018,07,國內上市,1210,大成,食品工業,6059127,5925107,6158273,2.261900080454243,-1.609964352018821,40857063,42692456,-4.299103804194353,-
2018,07,國內上市,1213,大飲,食品工業,87390,59092,85642,47.88803899004942,2.041054622731837,379590,380736,-0.3009959657085224,-
2018,07,國內上市,1215,卜蜂,食品工業,1898449,1730988,1665365,9.674301612720596,13.995970853236376,12118906,11243896,7.782089055252735,-
2018,07,國內上市,1216,統一,食品工業,38128163,37048407,35072216,2.914446496984337,8.713298868825397,252774152,231305559,9.28148596722658,-
2018,07,國內上市,1217,愛之味,食品工業,478884,377313,457971,26.91956015297644,4.566446347039442,2453668,2322067,5.667407529584633,-
2018,07,國內上市,1218,泰山,食品工業,741507,658400,680900,12.62256986634265,8.901013364664415,4638753,4447709,4.295334969081835,-
2018,07,國內上市,1219,福壽,食品工業,946749,920626,822215,2.837525770508328,15.146160067622215,6797917,6175102,10.085906273289089,-
2018,07,國內上市,1220,台榮,食品工業,225840,213619,193446,5.720933063070232,16.745758506249807,1430140,1258920,13.600546500174753,-
2018,07,國內上市,1225,福懋油,食品工業,958539,865271,894039,10.779050725148537,7.214450376325865,6421646,6165607,4.152697374321782,-
2018,07,國內上市,1227,佳格,食品工業,1807245,1879768,1834591,-3.858082486774964,-1.4905774638597922,14229241,13830598,2.88232656317536,-
2018,07,國內上市,1229,聯華,食品工業,433298,418537,397310,3.5268088603874928,9.05791447484332,2921600,2731615,6.955043078911194,2018年起本公司遵循IFRS15揭露合併營收，同時將去年同期重分類表達。
2018,07,國內上市,1231,聯華食,食品工業,764187,612393,653989,24.78702401888983,16.850130506782225,4532114,4046035,12.013712189835234,-
2018,07,國內上市,1232,大統益,食品工業,1432128,1444955,1399147,-0.8877093058261329,2.357221935936681,9814218,9848213,-0.3451895282931025,-
2018,07,國內上市,1233,天仁,食品工業,169043,178847,169865,-5.481780516307235,-0.4839136961704883,1264999,1241658,1.8798252014644932,-
2018,07,國內上市,1234,黑松,食品工業,813423,701461,910702,15.961258002939578,-10.681759785308476,5267598,5290280,-0.4287485728543668,-
2018,07,國內上市,1235,興泰,食品工業,3400,2617,4710,29.91975544516622,-27.81316348195329,16913,29575,-42.81318681318681,-
2018,07,國內上市,1236,宏亞,食品工業,168979,106199,122414,59.11543423196076,38.03894979332429,1067886,912254,17.060160876247185,-
