年度,月份,市場別,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
2022,07,國內上市,1101,台泥,水泥工業,10102468,9145989,8319971,10.457906739227436,21.424317464568087,58247200,58343336,-0.1647763165273922,"以上營收不包含停業部門營收:111年7月 0 仟元暨110年7月1,366,138仟元；111年1-7月 0 仟元暨110年1-7月7,517,467仟元"
2022,07,國內上市,1102,亞泥,水泥工業,7864622,7776413,6818111,1.1343147541160687,15.348987424816052,52033498,47463879,9.627571737236226,-
2022,07,國內上市,1103,嘉泥,水泥工業,178825,183177,192983,-2.375844128902646,-7.336397506516118,1206188,1287896,-6.344301092634809,-
2022,07,國內上市,1104,環泥,水泥工業,580420,573028,493738,1.289989319893618,17.556274785412505,3861277,3398749,13.60877193343786,-
2022,07,國內上市,1108,幸福,水泥工業,326691,334113,310860,-2.2214041357265355,5.092646207295889,2209491,2385075,-7.361781076066791,-
2022,07,國內上市,1109,信大,水泥工業,557403,591868,492134,-5.823088931991593,13.262444781299402,3562279,4189866,-14.978689055926848,-
2022,07,國內上市,1110,東泥,水泥工業,134470,115133,159247,16.795358411576178,-15.558848832317093,896611,1094366,-18.070279961183005,-
2022,07,國內上市,1201,味全,食品工業,1907939,1754660,1802387,8.735538508884913,5.856233983045817,11371086,11116390,2.2911754625377485,-
2022,07,國內上市,1203,味王,食品工業,514516,527809,494155,-2.518524693591811,4.120367091297265,3627051,3434361,5.61065071493649,-
2022,07,國內上市,1210,大成,食品工業,9161168,9471082,9150386,-3.2722132487080144,0.1178310947756739,62496115,57924342,7.892662811776092,-
2022,07,國內上市,1213,大飲,食品工業,29503,40233,52085,-26.66964929286904,-43.3560526063166,223225,257608,-13.347023384366944,-
2022,07,國內上市,1215,卜蜂,食品工業,2400161,2335487,2147399,2.769186897636339,11.770611795944768,16438779,13975614,17.624735485682418,-
2022,07,國內上市,1216,統一,食品工業,47295432,44266245,41852623,6.843108106413815,13.004702238136902,302029660,274649755,9.969025823452856,-
2022,07,國內上市,1217,愛之味,食品工業,512688,403129,441314,27.177156691778563,16.173064983209233,2743960,2715548,1.0462713235045007,-
2022,07,國內上市,1218,泰山,食品工業,1023417,877120,895483,16.679245713243343,14.286591705258504,6365655,5605010,13.57080540445066,-
2022,07,國內上市,1219,福壽,食品工業,1321525,1345756,1263633,-1.800549282336471,4.581393490040226,9813216,8423405,16.499396621674965,-
2022,07,國內上市,1220,台榮,食品工業,294528,294470,258235,0.0196964037083573,14.05425290917188,1946562,1755861,10.860825543707618,-
2022,07,國內上市,1225,福懋油,食品工業,1301087,1319645,1084754,-1.4062872969624407,19.943046994986883,8615383,7349457,17.224755515951724,-
2022,07,國內上市,1227,佳格,食品工業,2146094,1873382,2558217,14.557201894755048,-16.109774893998438,14868763,18234724,-18.45907292043466,-
