年度,月份,市場別,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
2023,11,國內上市,1101,台泥,水泥工業,8786909,9371746,9674576,-6.240427344061608,-9.175254812200556,99100658,100384633,-1.2790553311082982,-
2023,11,國內上市,1102,亞泥,水泥工業,6915817,6706168,8306062,3.126211571198336,-16.737715177180235,73861071,82003956,-9.929868505368203,-
2023,11,國內上市,1103,嘉泥,水泥工業,255428,257343,221763,-0.7441430308965078,15.180620752785632,2628002,2025015,29.776915232726672,-
2023,11,國內上市,1104,環泥,水泥工業,777614,654514,631827,18.807848266041677,23.073879400532107,7059882,6330757,11.517185069652808,-
2023,11,國內上市,1108,幸福,水泥工業,503715,451146,383773,11.652325411285926,31.253371133456497,4645368,3731154,24.502178146493016,-
2023,11,國內上市,1109,信大,水泥工業,532975,531941,669587,0.1943824597088775,-20.40242716779149,5690702,5872237,-3.09141133098,-
2023,11,國內上市,1110,東泥,水泥工業,229619,191120,198316,20.143888656341566,15.784404687468484,2062261,1626839,26.7649103568331,-
2023,11,國內上市,1201,味全,食品工業,1854759,1894929,1596213,-2.1198683433521786,16.19746236874402,19740018,18529734,6.531577841322493,-
2023,11,國內上市,1203,味王,食品工業,565727,504360,538061,12.167301134110556,5.1417961903947695,5788984,5769452,0.3385416847215299,-
2023,11,國內上市,1210,大成,食品工業,9371916,8992288,10074064,4.221706422214235,-6.969858440446676,101517687,102881897,-1.3259961565444307,-
2023,11,國內上市,1213,大飲,食品工業,31,403,30289,-92.3076923076923,-99.89765261315988,110350,359159,-69.27544625082484,1.營收大幅衰退，係因四月下旬暫時停工迄今，暫無產品銷售所致。
2023,11,國內上市,1215,卜蜂,食品工業,2419018,2382360,2595219,1.538726305008479,-6.789446285650652,26751822,26211109,2.062915384465419,-
2023,11,國內上市,1216,統一,食品工業,48163404,49801476,40656907,-3.289203717576564,18.463030156229053,531816272,480084395,10.775579781134107,-
2023,11,國內上市,1217,愛之味,食品工業,308855,323973,304862,-4.666438252570431,1.309772946447901,4588973,4465082,2.7746634888228257,-
2023,11,國內上市,1218,泰山,食品工業,978504,893674,927603,9.492275706801362,5.48736905766799,10458144,10257042,1.9606237353810192,-
2023,11,國內上市,1219,福壽,食品工業,1419631,1280865,1445798,10.833772489684703,-1.8098655552158736,15100454,15533376,-2.7870438467465157,-
2023,11,國內上市,1220,台榮,食品工業,338368,289053,350129,17.060885028005245,-3.3590476652890797,2982215,3239081,-7.930212304045499,-
2023,11,國內上市,1225,福懋油,食品工業,1237270,1212955,1291214,2.00460857987312,-4.177773784980646,13362896,13827751,-3.3617541999418417,-
